747,4,由于天气寒冷，男子一手插在兜里，另一只手高举牌子，不停地向身旁的路人和车主挥动示意。“小心城铁上边掉雪”牌子上这样写道。记者这才注意到，路口的上方就是地铁5号线，地铁顶棚不时地滑落大块的积雪，砸到地上或途经的车辆上。由于长时间站在寒风中，男子的脸颊和双手已经冻得通红，但仍不忘挥动牌子向每一位经过的路人示意。经过询问，记者得知，原来男子的家就住在附近，看到积雪滑落，[f]担心[/f][1v]误伤路人[/1v]，因此特意过来当志愿者。
748,0,去年年底，被工友评为“胆儿大，点儿多，敢想敢干”的孙恒通过微博，给崔永元发私信，希望崔永元能参加他办的首届“打工春晚”。“这是给工友们办的”，孙恒描述称。几天后，他得到回复，[-1*1v]崔永元确定要来[/-1*1v]。这让孙恒很[f]兴奋[/f]，张罗准备，但不管怎么张罗，“声光电舞台等硬件不足，新工人剧场显得寒酸”。
749,0,今年年初，她的病情突然加重，转为重型再生障碍性贫血-Ⅱ型，8月份转到了济南军区总医院接受治疗。当时最好的救治方法就是让家人进行同胞相合共诊，对马小娟进行造血干细胞移植。但是，在采血配型后发现，家里人都不符合要求。此时只有还在监狱里服刑的弟弟马安康没有参与检测。在监狱、医院等各方帮助下，服刑的弟弟进行了血液配型检测，最终与姐姐的骨髓配型成功。[-1*1v]弟弟在得知自己能够救姐姐后[/-1*1v]，非常[f]高兴[/f]，最终来到医院成功地做了造血干细胞移植手术。
750,4,徐莹突然发现快车道上有个包。她跑上去捡了起来。打开包一看，徐莹吓了一跳，包里装满了一百元一百元的现金。看到那么多钱后，徐莹顿时没了主意，于是她赶紧给在宿城区洋北镇老家的父亲徐遵龙打电话求救。“你就在那等等，人家发现钱丢了应该会去找。”听到父亲的叮嘱，徐莹只能站在原处等待失主，这一等就是一个半小时，“我等到8点半的时候也没人来找，天太冷实在受不了，我们也找不到派出所，于是我又给父亲打电话。”电话里徐遵龙得知[-1*1v]女儿还没回学校[/-1*1v]，[f]担心[/f]起来，于是催促她先回学校，并告诉女儿第二天自己去帮她找失主。
751,0,徐遵龙想到失主应该就住在项里街道附近，于是通过110查询，得知洪女士家属于明珠派出所，他坐车来到明珠派出所。经过民警的多方联系，洪女士31日下午来到了派出所，[-1*1v]看到好心的徐大哥将钱交给自己[/-1*1v]，[f]激动[/f]的快要哭起来。“别急，别急，把钱数一下看看对不对。”徐遵龙安慰道，11000多元，一分不少。
752,4,据台湾《中国时报》报道，在家排行老五、原在高雄市三民区担任厨师的陈永星，12年前因母亲陈郭桃中风决定放弃工作，返回旗尾家里照顾母亲，8年前父亲往生，老二卖掉房子搬到美浓，他及老三陈永辉带着母亲到旗尾东平里租屋生活。陈永星在二坪大房间日夜守护79岁卧床老母，三餐亲自喂食喂药，照料吃喝拉撒睡，[f]担心[/f][1v]母亲消化不好[/1v]，他先将食物咀嚼后再喂食，加上喂药一餐就耗掉2小时，偶尔看到母亲睡了，他才离开一会去捡拾资源回收物。
753,3,蔡秋月是孙源隆的初中同学，她与孙源隆同住在吉林市龙潭区。上学时，两人的关系一直很好。刚[-1*1v]听到孙源隆患病[/-1*1v]时，蔡秋月非常[f]难受[/f]，放学后经常到孙源隆家鼓励他，并且为孙源隆折很多千纸鹤，期盼孙源隆尽快康复。蔡秋月见证了孙源隆与病魔作斗争的过程， 对他非常敬佩。
754,1,蔡秋月是孙源隆的初中同学，她与孙源隆同住在吉林市龙潭区。上学时，两人的关系一直很好。刚听到孙源隆患病时，蔡秋月非常难受，放学后经常到孙源隆家鼓励他，并且为孙源隆折很多千纸鹤，期盼孙源隆尽快康复。蔡秋月[-1*1v]见证了孙源隆与病魔作斗争的过程[/-1*1v]， 对他非常[f]敬佩[/f]。
755,4,17年前，一名女孩刚出生时被亲生父母抛弃，之后和养父母一起生活。女孩14岁时，养母病逝，她便承担起家务。10月19日，养父遭遇车祸。[-1*1v]看着躺在病床上昏迷不醒的爸爸[/-1*1v]，女孩很[f]害怕[/f]，如果爸爸像妈妈一样，就那么走了，她不敢一个人回家住。住院费够不够，爸爸病情怎么样，如何和对方协商赔偿……一周多来，沉重的负担落在女孩肩上。她叫沈童西，就读于新津中学高三。
756,4,她清晰记得，自己14岁时，妈妈囊肿被切除后，因劳累过度病逝的样子。“那时，妈妈也是这样沉睡着，怎么都喊不醒。”如今，沈如成是沈童西唯一的亲人，她[f]害怕[/f]，[1*1v]爸爸像妈妈一样就那么走了[/1*1v]。爸爸出事后，沈童西不敢回家一个人住。她生怕看到家里熟悉的东西，从而回想起和爸爸妈妈在一起的日子，于是搬到学校的寝室住。可每天晚上，她总会在噩梦中惊醒，然后就再也睡不着了。
757,4,在班上，沈童西表现得很坚强，偶尔会偷偷躲起来哭沈童西每天都要上课，只能隔三岔五请假去医院看爸爸。担心住院费，不知道怎么跟对方协商赔偿……最让沈童西[f]害怕[/f]的是，每次[1*1v]接到护工打来告知爸爸住院欠费的电话[/1*1v]。车祸发生后，对方垫付了5000元治疗费。目前，交警称还在进一步调查中，责任划分还未确定。连续几天的担忧和休息不好，上周学校月考，沈童西考到一半时，疲倦地睡着了。
758,1,人力资源专业的利敏妍就经常将涛涛领到宿舍，还帮他到各个寝室四处收集瓶罐。据了解，有些班级已经收集了多次瓶子拿给涛涛了，同学们还直接帮涛涛拎到张阿姨那里。[-1*1n]学生们的热心行为[/-1*1n]，让张阿姨很[f]感动[/f]。记者了解到，涛涛懂事，但毕竟还是孩子，捡回瓶子后也会偶尔缠着妈妈要买玩具和好吃的。“看到他这么小就这么懂事，我觉得很心疼。”有女生告诉记者
759,0,昨天一大早，老人的儿孙们带着1万元钱和礼物看望老人，告诉他们[-2*1v]骗子被抓住[/-2*1v]，[-1*2v]钱也追回来了[/-1*2v]。老人[f]喜笑颜开[/f]，在儿孙的陪同下，把钱存入银行。
760,3,中秋节后，紧急送进三峡中心医院输液打针等一番抢救之后，还是不得不插管了，在脖子的大动脉插入管子用于透析。”“当时因为[-1*1v]病情加重[/-1*1v]，[f]心情不好[/f]，很悲观，就想记录下自己的心情，希望把自己与病魔抗争的全部过程以及最终胜利都写出来。”易雯诺说，人人网上的日志便是在这种情况下发表的。
761,3,昨天早上8点多，自己在江北区红旗河沟附近，准备打车前往渝中区一号桥原市中医院附近。当时正值上班高峰期，过往出租车很多，他拦了很多辆，[-1*1v]一听说到去渝中区司机直接开车走人[/-1*1v]。“我当时都[f]绝望[/f]了。”就在忧心忡忡时，一位女司机开着出租车来到了他面前。拉开车门，说了目的地，冯先生悠闲自得地坐在座位上，好不容易打到车的心情，完全无法用高兴来形容。“我摸了一下荷包，遭了，没带钱。”这时，冯先生开始着急起来。
762,0,昨天早上8点多，自己在江北区红旗河沟附近，准备打车前往渝中区一号桥原市中医院附近。当时正值上班高峰期，过往出租车很多，他拦了很多辆，一听说到去渝中区，司机直接开车走人。“我当时都绝望了。”就在忧心忡忡时，一位女司机开着出租车来到了他面前。拉开车门，说了目的地，冯先生悠闲自得地坐在座位上，[-1*1v]好不容易打到车[/-1*1v]的心情，完全无法用[f]高兴[/f]来形容。“我摸了一下荷包，遭了，没带钱。”这时，冯先生开始着急起来。
763,4,昨天早上8点多，自己在江北区红旗河沟附近，准备打车前往渝中区一号桥原市中医院附近。当时正值上班高峰期，过往出租车很多，他拦了很多辆，一听说到去渝中区，司机直接开车走人。“我当时都绝望了。”就在忧心忡忡时，一位女司机开着出租车来到了他面前。拉开车门，说了目的地，冯先生悠闲自得地坐在座位上，好不容易打到车的心情，完全无法用高兴来形容。“我摸了一下荷包，遭了，[-2*1v]没带钱[/-2*1v]。”这时，冯先生开始[f]着急[/f]起来。
764,3,王女士告诉记者，在大伙儿眼中，戴腊明一直就是个孝顺儿子。“他的妻子、女儿常年在重庆主城区生活，这些年，一直是戴腊明独自照顾戴大爷。”王女士说，由于戴大爷的腿脚不方便，戴腊明便一边工作，一边照顾戴大爷。对于[-1*1n]戴腊明的离去[/-1*1n]，王女士十分[f]痛心[/f]。“其实，父子双双遇难的事情，是可以避免的。”
765,3,1996年，84岁的婆婆因感冒跌倒，骨质增生加重卧床不起。1998年，婆婆双目失明。老人因[0*1v]生病[/0*1v]心情一度[f]沮丧[/f]低迷，彭小琴想方设法让婆婆高兴，不仅在饮食上细心调理，还经常和婆婆聊天、讲笑话，尽量让婆婆放松心情。婆婆生病后，彭小琴主动和丈夫商量怎样让母亲好起来。
766,4,这些年婆婆经常凌晨发病，全身抽搐，痛苦难忍。[-1*1v]第一次见到这种情景时[/-1*1v]，孙洪磊既[f]担心[/f]又害怕，看着丈夫忙里忙外自己却无所适从。公公是个老中医，孙洪磊咨询公公得知，针灸可以缓解婆婆发病时的疼痛，并能起到一定疗效，而公公身体不便已没法给老伴扎针。洪磊于是暗下决心，一定要尽快学会针灸，亲自给婆婆治病。
767,0,“今年9月，嫣然天使基金工作人员联系到我，说[-2*1v]可以为小桂花的兔唇提供免费治疗[/-2*1v]，让我们10月份来北京，把我[f]高兴[/f]坏了。”刘启宣表示，这次从衡阳来，就是为了小桂花的治疗。一路到京，刘启宣还收获了很多爱心人士的帮助。
768,0,时光回到72年前，这一年，麦容欢20岁，正值青春年少。在叔婶做主下，她从邻村来到西罟步村，嫁给了比她大17岁的丈夫。婚后两年，大儿子阿满出生，[0*1v]初为人母[/0*1v]的麦容欢很[f]开心[/f]。但随着孩子慢慢长大，夫妻俩发现了“不对劲”，阿满一直不会说话，只等5岁才学会走路。后来，才知道阿满是先天智障。
769,3,三十多年相伴，彭晓玉已经离不开丈夫，她说得最多的就是：“没有你，我早活不下去了。”陈明德也早已习惯将妻子记挂在心中，“她一不开心，我饭都吃不下了，如果她不感冒不发烧，我干啥都有劲。”彭晓玉理解丈夫的艰辛和不易，起初常常为[-1*1v]自己拖累了家庭和丈夫[/-1*1v]而自惭，时常[f]伤心[/f]落泪，几次想轻生。陈明德经常安慰妻子：“病一定能治好的，天底下没有过不去的坎，我们一起努力，只有你坚强，我才更有动力。”
770,0,昨日晚上11点55分，广佛高速横沙收费站出口处还没什么车子，到12点的时候，一下子排满了车龙。收费站工作人员表示，深夜这样停车太危险，希望车主们以生命安全为重。来自佛山、车牌为粤A4P56的车主许先生率先饮到今日凌晨开始启动的高速公路免费“头啖汤”，他表示从禅城收费站上高速回广州，非常[f]开心[/f][1v]可以免费[/1v]。
771,3,她告诉记者：“我送一瓶奶才挣4毛钱，一百块钱的月饼就要送250瓶奶，我真的舍不得。”眼看离中秋还有两天，老人小孩都喜欢吃月饼，可是[-1*1v]家里还没有月饼[/-1*1v]，张女士心里有些[f]难受[/f]。一天早上送完奶回到家，她隐约听见合租的邻居家讨论有人在网上转让月饼，她凑近邻居的电脑一看，果然有很多条转让信息，于是便拿纸记下了四个号码，分别发送了“你好，能不能送我一盒月饼”的短信。
772,2,虽然目前胡凤玲已经出院，但因为她的左脑遭到严重伤害，令身体的右半边使不上力，所以上厕所、洗澡仍需要他人协助。本身就是摄影爱好者的李需仁，每天都帮住院的老婆拍照，把太太的治疗过程以照片和文字于部落格写成日记，当中有乐也有苦，但李需仁说，只要妻子没放弃，他就不会放弃；随着家人的陪伴与接受治疗，胡凤玲的记忆也逐渐恢复。他仁坦言，[-2*1v]意外发生[/-2*1v]后，他也曾经觉得无助，甚至感到[f]愤怒[/f]，但随后转念，认为既然太太出车祸已成事实，那就得勇敢面对，家人要齐心把家里给稳住，才能让妻子找回信心；两人的女儿玲玲说，因为妈妈曾数度病危，感到生命脆弱的她随即成长许多，她表示因为曾失去过，所以现在对家人和生命都会更珍惜。
773,4,据她介绍，丈夫平时就是出了名的爱帮人，为此，她还跟他吵过几次架。有一次，丈夫遇到别人的餐馆里有顾客吃霸王餐，，二话不说跑出去追到人。见丈夫乐于助人，她[f]担心[/f][1v]丈夫出事[/1v]，于是多次劝他不要强出头，不要多管闲事，如果实在要帮忙的话，也不要冲在前头，可她每次都被丈夫责骂。没想到，这次居然发生了这样不幸的事情。
774,4,挨了一刀、少了一个肾的林老师，还静不下心来养伤，他多次对医生说早点办他自己的出院手续，可以省点费用。虽然医院给来陪护的林老师的妻子和女儿亲人，提供了免费住宿和煮食的便利，但林老师还是偷偷落泪。“家里家外已经筹不到钱了，下一步的抗排斥费用都不知道该怎么办？”记者了解到，此前两台换肾手术费用约11万元，已经把他们借来的10万元用完了。让林新[f]担忧[/f]的是，[1*1v]他的退休金不足以支撑现在应急的药费以及祖孙三代的生活费[/1*1v]，现在解燃眉之急的是这一年抗排斥保肾的5万元。
775,3,郝伦仍然非常清楚地记着他第一次献血的时间、地点和献血量：1997年6月21日，在北京公主坟的采血车上献了200毫升。当时，每周三和周六，在西单和公主坟都有采血车接待无偿献血人员，腼腆的郝伦总是在车前[-1*1v]徘徊不敢走过去[/-1*1v]，事后却为此[f]后悔[/f]不已。就在那一天，一位心细的医生发现了这个犹豫不决的年轻人，鼓励他上了车。郝伦没有想到，这一献，就坚持了15年，12万毫升。
776,3,除却工作原因，郝伦所热衷的献血公益也曾让他在成家的路上摔过跤。今年8月有人介绍了一个从日本留学归来的律师给郝伦，女方说别的条件都不挑，只要对方人好就行。但是对方打听到他热衷于献血和公益时，交朋友的事情就黄了。“[0*1n]这个理由[/0*1n]比嫌我学历低还让我[f]伤心[/f]。”郝伦伤心地说。
777,6,2007年，郝伦曾和一位身兼献血大使的知名艺人共同参加活动，有过非常近距离的接触。“我们两个人离着非常近，但是所有的镜头和话筒都扑向他，我们就被傻傻晾在一边。”郝伦说，“他的献血量绝对比不上我。但他是无偿献血大使，是名人。”郝伦请这位明星签名的时候，明星[-1*1v]看到郝伦厚厚一摞献血证[/-1*1v]的时候，很[f]震惊[/f]。“我献再多也比不上树立起的榜样力量大。”郝伦说，“要是把推出几个献血的‘活雷锋’，就有更多人来献血了！”
778,0,8岁那年，窦小伟进入市联盟路小学一年级二班上学。用他自己的话说，那是他那8年中最[f]开心[/f]的一天，因为[1*1v]自己终于上学了[/1*1v]。1975年出生的窦小伟，出生时就四肢特别细，浑身软弱无力，在半岁时又得了重症肺炎，在父亲就职的平煤总医院抢救了两个月才保住了生命，却也开始与病魔为伴。
779,3,2006年我们栽下100多棵杜仲和刺槐，天一直干旱，每天我俩从山下两个蓄水池里挑几十担水上山浇树。两池水被担干，[-1*1v]种的树苗还没成活[/-1*1v]，我俩[f]伤心[/f]了很长时间。后来老伴说酸枣树生命力旺盛，让在酸枣树上嫁接大枣。我先请来技术员，后因请人成本高，老伴找出上初中时的植物课本，开始琢磨自己学嫁接。”张运来说。
780,0,2007年，参加高考前，邵金辉向招考办多次打去电话，询问自己的身体状况是否可以参加高考，“我希望学医，治病救人是我的梦想。”最终，小邵以优异的成绩考取了自己理想中的专业——辽宁中医药大学中医学。小邵清楚地记得，[0*1v]得到通知书[/0*1v]当天他[f]高兴[/f]地哭了，他是家里惟一的大学生。
781,3,2006年，这个苦难的家庭又一次面临灾难———[-1*1v]大儿子罗振成出了车祸[/-1*1v]。赵凤琴[f]心如刀割[/f]，这个孩子，她亏欠太多。“孩子13岁就辍学了……”提起大儿子，赵凤琴使劲儿把泪水往回憋：“孩子该上初中了，老师说一个月20块钱饭费。”罗振成从小成绩就好，考上了县里的重点初中，听说要辍学，老师几次三番找赵凤琴。“20块钱，家里拿不出……”丈夫要治病，小儿子罗振宇刚上小学。
782,2,8月31日，雨很大，大渡口85岁的张婆婆到大渡口公园途中被一辆三轮车撞倒了，司机随后将她抱上了车，可接下来发生的一幕，让人[f]气愤[/f]不已，[1*1v]司机口中喊着不会丢下她却把她扔在了2公里外的马路边[/1*1v]。昨日，张婆婆希望肇事司机能勇敢地站出来承担相应的责任。
783,4,当天晚上，第12102期大乐透开奖，中奖号码为前区“02、04、06、13、35”，后区“04、08”，朱先生选中的号码竟然击中了该期全国唯一1注1000万元一等奖。徐辉第一时间从网上了解到了开奖情况。他核对朱先生的彩票后发现正是这张彩票中出千万大奖，当时他立刻拿起手机拨通了朱先生的电话，告诉他这一喜讯。朱先生坦言，在他前往网点取票之前，其妻子还在[f]担心[/f]——[1v]这张千万元巨奖彩票究竟能否顺利取回[/1v]？事实证明朱先生家人的担心是多余的。9月2日上午，徐辉早早赶到销售点，将中奖票递到了朱先生手中。他笑呵呵向朱先生道喜，还提醒朱先生领奖时的注意事项。
784,4,张继锁和二姐以及姐夫，急忙在包里寻找失主的联系方式。没有手机，没有名片，最终在一份证书里找到了失主孙先生的联系方式。并应失主要求，即刻就去见面。口袋装了个手电筒，张继锁拎着包出了门。4月初的烟台，天气依然很冷，晚上气温刚过0摄氏度。沿街路灯很远，人影忽长忽短。远处刚返青的麦田，黑黢黢一片。张继锁心里满是[f]害怕[/f]。“我最[1*1v]怕包万一被人抢了没法和孙先生交代[/1*1v]。”他说。张继锁继续往前走着，因为怕，掏出烟点上，猛吸了几口。
785,4,9月3日，广州开往南京的K528次列车乘警查获一名吸毒女子，该[-1*1v]女子突然在列车上犯毒瘾[/-1*1v]，随行的15岁的女儿很[f]害怕[/f]，主动报警救妈妈。当天上午，K528次列车从广州车站开出后，乘警孙红富带领警员王琪、王樊在硬座车厢例行巡视，当来到一节车厢连接处时，孙警长发现洗脸间内，一位少女扶着一名女子在洗脸。在与少女四目相对的一刹那，孙警长看到少女眼神中流露出一丝无助。孙警长边走边琢磨，始终觉得不放心，决定返回询问一下情况。
786,0,2007年，梁兆坤退休后，老两口从贵州搬回了长春住。老两口有一双儿女，都已经参加工作了，老两口退休后，梁老在家养养花、遛遛小狗，平时没事，利用装修剩下的材料，制作一些小玩意儿，在家颐养天年。今年，梁兆坤在66岁的生日宴上，收到了一件特殊的礼物，孩子们送给父亲一台小越野车。梁兆坤年轻时是一名工程师，梁老说：“我的工作经常接触汽车，1981年我就考取了驾照，[-1*1v]孩子们送我小汽车[/-1*1v]，别提有多[f]高兴[/f]啦。”
787,0,第二天天一亮，他就灰头土脸地上路了，直到半夜才到达哈密在旅馆住下。在哈密电业局工作的李蕊是呼老师第一个见到的学生。“呼老师突然出现在我们单位，我还以为看错了。”她说，毕业两年了，[-1*1v]突然在异地见到大学老师[/-1*1v]，那种[f]惊喜[/f]无法形容。在哈密市电力系统工作的校友们得知后纷纷赶来看老师。
788,1,儿子是为救人牺牲的英雄，一定要为他争取一个“见义勇为”的称号，王奎全家都认为这样至少可以给晨明的在天之灵一些慰藉。被救孩子赵延的父亲赵建国也表示，是[-1*1v]赵晨明给了赵延第二次生命[/-1*1v]，全家人都非常[f]感激[/f]，晨明舍己救人的义举感天动地，获得“见义勇为”的称号也实至名归。村主任马春庭说，村里对赵晨明的义举非常敬佩，等上级部门批示后，就会在村子里进行宣传，号召全村人学习他这种精神。
789,6,刘盛兰告诉记者，他没有儿女，但曾经结婚后又“离婚”。他似乎不愿多谈自己的过去，只说：“因为老婆不好，所以就离了。从23岁开始，我就没有过过一天好日子。”“人要是没本事，没能耐，连老婆都不好。”[0*1n]他的这番话[/0*1n]让记者[f]吃惊[/f]。刘建喜告诉记者，刘盛兰曾有过三个老婆，但“最后都离了”。“三任老婆都对他的父母不好，不孝顺；三任老婆也都觉得他没能耐。”他这样解释。
790,4,“我当时就想，如果我老得不能干活了怎么办？”刘盛兰说，“没儿没女，到死了，也不会有人记得他。”[0*1n]这些基于传统观念的想法[/0*1n]让当年73岁的刘盛兰感到[f]恐惧[/f]。他最终想到了一个化解内心困境的点子：捐钱，把钱捐给那些需要帮助的贫苦学生，让他们记得，曾经有这么一个老人，在他们困难的时候帮助过他们，让这个世界记得自己曾经来过。所以，现在老人最期盼的，便是受他捐助的孩子在收到钱之后，能够给他去个电话，告诉他，钱已经收到了。
791,6,“我清楚地记得，我第一次资助学生，每个学生仅仅20元。”陈静一说，1989年父亲回来后，第二年他们夫妇就踏上了家乡的助学路。也就在这一年，陈静一的母亲病了，夫妻俩从老家找来熟人，帮忙照顾老人。让卢明[f]大吃一惊[/f]的是，[1*1v]来的小女孩仅仅12岁[/1*1v]，“我当时吃惊了，准备让他们回去，但小女孩家人告诉我们，他们村这样的女孩还有不少。”在陈静一夫妇的坚持下，这个小女孩回去继续读书，老人一直资助她读完初中。
792,0,如今的卢明81岁，陈静一75岁。他们终于可以安心让基金会顺利运转了。去年9月，基金会第一次资助，就拿出了24万元捐赠款。受助学校从一所，变为蕲春县一中、三中、四中等六所；受助学生从100人增加到300人。如今夫妇俩很[f]开心[/f]，因为[1*1v]他们的助学梦在继续[/1*1v]！
793,4,8月24日，赵先生骑摩托车载着两个小家伙上街，准备到后标营买东西。这条街上开着一家宠物店，赵先生每隔一段时间就会带它们来洗澡。但两个小家伙并不喜欢洗澡，尤其是妮朵。车到时还没停稳，妮朵突然跳下车迅速朝马路对面跑去，“可能是[-1*1v]以为我要带它去洗澡[/-1*1v]，[f]害怕[/f]了。”妮朵跑得很快，转眼就不见了踪影。 
794,4,暴雨肆虐的夜晚，11岁女孩媛媛，在丰台区五里店南里小区16号楼漆黑的地下室里挣扎，整个世界仿佛只剩下从窗口透进的一丝光，她尖叫着，从地上爬上床，又跳上桌子，[0*1n]近两米深的洪水[/0*1n]让她十分[f]害怕[/f]，房间快被灌满时，窗前现出一个身影，借着微弱而模糊的光，她看到了希望。
795,4,刘霞回忆，那段时间，她在一个电视节目上看到，南方一个城市一个81岁的老人退休后经常跳舞，后来与一个53岁的舞伴好上了，逼着老伴离婚。刘霞把自己的事讲给一个亲戚听，对方说：“你还是管管吧！”对方还说，他们另一个亲戚的老伴也是因为跳舞，有了外遇，与那个亲戚离婚了，“听说最后被舞伴给骗了。”刘霞越来越[f]害怕[/f][1v]自己老伴也成这样[/1v]，她越想越烦，越烦与吕平吵得越凶。
796,3,虽然，吕平不再跳了，但刘霞心里一直过不去这事，[-1*1v]一想起那天舞场的“待遇”[/-1*1v]，就[f]伤心[/f]不已，一伤心就与吕平吵架。儿子儿媳常常夹在父母中间，不知道该怎么化解。今年8月，二儿子带妈妈去看了心理医生。“医生说我这样子与更年期有关系。”昨日，刘霞说，医生开导她，让她想开点，不要钻牛角尖，要宽容爱人等等，并给她开了些药。
797,6,他白天在印刷厂上班，晚上偷跑来学织云锦，坚持了两年多。终于有一晚，师傅说他学成了，可以试着去应聘了。当时的云锦织造车间主任韩毅芳见到他来应聘，吃了一惊，给他布置了一个最难织的牡丹花匹料，要测测他的实力。没想到，[-1*1v]他第一次织出的云锦织品就是“优等品”[/-1*1v]，韩主任更[f]惊讶[/f]了。小伙子有点不好意思地汇报了“偷师”经历，韩毅芳被他的一片痴心感动了。从2005年起，两人成了搭档，配合默契，每月在计件制考核中排名靠前。
798,1,他白天在印刷厂上班，晚上偷跑来学织云锦，坚持了两年多。终于有一晚，师傅说他学成了，可以试着去应聘了。当时的云锦织造车间主任韩毅芳见到他来应聘，吃了一惊，给他布置了一个最难织的牡丹花匹料，要测测他的实力。没想到，他第一次织出的云锦织品就是“优等品”，韩主任更惊讶了。小伙子有点不好意思地汇报了“偷师”经历，韩毅芳被[0*1n]他的一片痴心[/0*1n][f]感动[/f]了。从2005年起，两人成了搭档，配合默契，每月在计件制考核中排名靠前。
799,0,“他(汪明流)4个月大的时候，我得了肺病，在医院一住就是半年。他提早断奶，没有得到照顾。我一直觉得，他身体不好与此有关。”陶善桃总觉得自己对不起儿子。昨天上午，陶善桃在省立医院进行了彩超检查，[-1*1v]没有看到肿瘤[/-1*1v]。陶善桃很[f]高兴[/f]，而汪明流却说：“我现在对妈妈只有愧疚。”医院泌尿外科肾移植病房刘洪涛医生告诉记者，彩超是查不出肿瘤的，需要做病检。
800,4,21日傍晚，[-1*1v]回忆起事发时的情景[/-1*1v]，村民仍[f]心有余悸[/f]。一名村民说，早上起床后，他准备去地里干活，却闻到一股刺鼻的气味，到院外一看，竟发现一股液状东西顺着地势流了过来，他赶紧叫起家人，向村旁的空地里跑，刚跑了两公里，身后突然一声巨响，回头一看，村中已燃起大火。
801,1,2011年底，黄冬梅在亲友的帮助下加上自己打工所得，终于凑足了4万多元，千里迢迢赶回泸州，还清了她父亲挪用公司的账款。“我们本来已经淡忘了此事，没想到这位姑娘这样讲诚信。”泸州时代运业公司董事长陈善新被[0*1v]黄冬梅的行为[/0*1v]所[f]感动[/f]，当即表示公司可以按法律程序将其父亲的案件撤案，同时还表示欢迎黄冬梅到公司工作。一个多月之后，黄冬梅到时代运业公司财务部上班。
802,4,连茂名市金塘派出所副所长江国伟自己也没有想到，当他赤手空拳、独自一人面对手持双枪的歹徒时，30多位相熟的村民自发组织起来，施以援手。这惊险的一幕发生在今年7月14日茂名市茂南区，最后，江国伟与前来支援的派出所民警一起擒下歹徒。“当时，我最[f]担心[/f]的是[1v]歹徒伤及前来帮忙的村民[/1v]！”江国伟说。
803,5,因为一条腿今年3月份“碰住”，打了钢板，徐云玲走起路来一瘸一拐的。眼见9月份就要开学，徐云玲这两天[f]心急如焚[/f]，因为[1*1v]别人捐建的新校舍的围墙还没盖好[/1*1v]。她也顾不得疼痛，顶着大太阳，在一片砖块中跑来跑去。
804,3,[-1*1n]黄继龙的遇难[/-1*1n]，让二合塬村村民[f]悲伤[/f]不已。村民们说，黄支书生前做的好事数不胜数，他们失去了一个好支书。“如果不是黄支书，两个侄儿哪有今天的成绩。”特困户王彦俭说，十几年前，哥哥去世，嫂子改嫁，家里留下了两个孤儿。是黄支书一直把这两个孩子当做自己家的孩子抚养。
805,0,姚丽娇今年6月底刚从四川大学锦江学院毕业，毕业后在双流一家培训机构负责招生。父亲靠收废品供自己读完大学，如今[0*1v]毕业后找到工作[/0*1v]的[f]喜悦[/f]还没有持续多久，父亲的突然受伤让姚丽娇伤心不已。“医生说治疗费用可能要十多万，让我们先交5万元。”姚丽娇说，自己刚参加工作，上个月刚发了800元的工资，哥哥也参加工作没多久，手上没有多少积蓄。
806,3,姚丽娇今年6月底刚从四川大学锦江学院毕业，毕业后在双流一家培训机构负责招生。父亲靠收废品供自己读完大学，如今毕业后找到工作的喜悦还没有持续多久，[0*1v]父亲的突然受伤[/0*1v]让姚丽娇[f]伤心[/f]不已。“医生说治疗费用可能要十多万，让我们先交5万元。”姚丽娇说，自己刚参加工作，上个月刚发了800元的工资，哥哥也参加工作没多久，手上没有多少积蓄。
807,4,30多年来，陈老师教过的学生近千人，村里有的甚至三代人都是她的学生。因为教学成就显著，陈老师获得“云阳县师德标兵”、“云阳县百名优秀女性”等多项表彰。她本来有很多机会调离山里的，但每次孩子们听说陈老师要走，见到陌生人来到学校，孩子们就默默地站在墙角，眼里含着泪水，格外不舍。明年，陈老师就该退休了，现在她最[f]担心[/f]是[1v]没人愿意接她的教鞭[/1v]，“不过只要孩子们还需要我，我就会一直坚持下去！”陈老师说。
808,3,此时，闻讯赶来的张大姐[-1*1v]见到自己租来的家化成了废墟[/-1*1v]，不禁[f]悲中从来[/f]，当场就与自己的三个孩子抱成一团泣不成声。然而，更令张大姐痛心不已的是，她存放在家里的8000余元现金也在大火中化为灰烬，消防官兵从火场仅仅扒出了1000元残币。据张大姐透露，“她一家人从河南省固始县到安徽省和县打工已经五年了，在这幢出租房内居住也将近有三年了。她和丈夫挣钱都很不容易，存放在家里这些钱，可都是血汗钱，她本想着过几天买一辆电动三轮车接送小孩上学，不想就这么被大火烧没了。”
809,3,此时，闻讯赶来的张大姐见到自己租来的家化成了废墟，不禁悲中从来，当场就与自己的三个孩子抱成一团泣不成声。然而，更令张大姐[f]痛心[/f]不已的是，她[1*1v]存放在家里的8000余元现金也在大火中化为灰烬[/1*1v]，消防官兵从火场仅仅扒出了1000元残币。据张大姐透露，“她一家人从河南省固始县到安徽省和县打工已经五年了，在这幢出租房内居住也将近有三年了。她和丈夫挣钱都很不容易，存放在家里这些钱，可都是血汗钱，她本想着过几天买一辆电动三轮车接送小孩上学，不想就这么被大火烧没了。”
